PCA1,PCA2,Macro_Desastre
-0.29972021116989034,-0.04699696905071768,Inundações e Chuvas
1.1238707355095474,0.1590959654376472,Tempestades Severas
-0.4392555984529889,-0.02845102885816754,Seca e Estiagem
0.4376463231466128,-0.26458718501268397,Inundações e Chuvas
-0.36318413983667325,-0.04242778678456001,Inundações e Chuvas
-0.3815245010481891,-0.013200178537143628,Tempestades Severas
-0.4124509217010187,-0.021577292214797397,Deslizamentos
-0.4051697465635118,-0.01988486760707857,Inundações e Chuvas
-0.39429157928588293,-0.037268535158111016,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
2.2833195004473557,-0.2677527383528528,Inundações e Chuvas
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.31118479967715507,-0.055803664583624596,Seca e Estiagem
-0.41566388083304856,-0.020333311839034557,Seca e Estiagem
-0.41632790055281815,-0.020464386806166288,Seca e Estiagem
-0.41432930067795326,-0.020459774509161012,Seca e Estiagem
-0.41567857682873804,-0.0203341954284027,Seca e Estiagem
-0.7140780001332049,-0.12900825269311195,Seca e Estiagem
-0.4156306983137299,-0.02054866730206028,Seca e Estiagem
-0.3156073019979319,-0.05535575057713037,Inundações e Chuvas
-0.4114203735172364,-0.02073273109772456,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Incêndios Florestais
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.41492309375708225,-0.020818684166230016,Inundações e Chuvas
-0.4103564759791094,-0.019674266763243048,Tempestades Severas
-0.4152371840007217,-0.02037301623122323,Seca e Estiagem
-0.34254188914473177,-0.0115978118275149,Inundações e Chuvas
-0.4157077878790692,-0.020452684485181807,Seca e Estiagem
-0.4292415397603108,-0.02738508643088179,Seca e Estiagem
-0.31467984962296325,-0.026158434366015677,Inundações e Chuvas
