NCA1,NCA2,Macro_Desastre
719501.5211456694,152075.09768395673,Inundações e Chuvas
2909487.71866007,-147124.02198582687,Inundações e Chuvas
-145056.68261099228,9725.719711369402,Seca e Estiagem
-139851.72924297967,7597.801001660583,Seca e Estiagem
-306561.3954048013,-56179.04486395649,Seca e Estiagem
-58972.64729541205,-3805.985242386576,Tempestades Severas
-149537.53616068725,3137.663599158457,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
638255.6074829636,-59435.60310163447,Inundações e Chuvas
-166174.72973629402,-193.87497448483313,Seca e Estiagem
-134445.4287063658,12289.267614211813,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128349.84387902496,13005.932348474336,Incêndios Florestais
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Incêndios Florestais
230466.82073553262,-50016.067565666075,Inundações e Chuvas
-104455.95765429742,33764.868650376775,Tempestades Severas
-128344.08788219068,13026.354089759116,Incêndios Florestais
347472.25495113817,32534.703731976144,Inundações e Chuvas
-178987.0354276322,-5116.1846573267685,Seca e Estiagem
-122114.66627177429,15024.329306615846,Inundações e Chuvas
-1013855.6108832833,-392148.36888398585,Seca e Estiagem
-134819.19334267857,11605.852314537966,Seca e Estiagem
1135951.1830546588,-128869.96174971553,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-144221.72488842934,9752.472040356875,Seca e Estiagem
-187769.69125199906,-13598.630520125667,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-129784.5533142165,9616.715443169458,Inundações e Chuvas
-124358.04015283732,12547.380580414627,Deslizamentos
5107195.285598888,1348744.3238524694,Inundações e Chuvas
-163487.24755450207,24637.31098333371,Seca e Estiagem
1125865.2873142317,131406.76185242948,Inundações e Chuvas
-129529.73907584211,12890.705904088762,Inundações e Chuvas
-138596.2349786082,11742.998242184585,Seca e Estiagem
-94542.0095434819,2124.7528328395083,Inundações e Chuvas
-288482.8048687681,-33328.2586170953,Seca e Estiagem
-367372.565724066,-100268.63497553152,Seca e Estiagem
-176147.60185016575,-8766.645786717536,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
87806.07307124723,85028.58910514943,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-208055.2466591253,-70224.66420615527,Seca e Estiagem
-126395.07342551489,12915.8180891551,Tempestades Severas
-196406.90998042756,-36755.39973701767,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-1652361.7695776073,-747492.8101444386,Seca e Estiagem
-129210.52523944329,15485.208902083485,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-133409.40528488907,1973.5340488880013,Tempestades Severas
-152866.85756900915,3760.8434422556657,Seca e Estiagem
-210737.22241345598,-2731.6095011564475,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-98517.77327108498,14512.732574182815,Inundações e Chuvas
-126389.38061304908,12916.252579425585,Inundações e Chuvas
-159823.7579296912,770.9282999272992,Seca e Estiagem
-129400.29133868258,12796.493235247563,Seca e Estiagem
263472.7974730802,-50054.838271544715,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
-145657.4677782926,8228.407101247689,Seca e Estiagem
-404240.2308654993,-129224.59567084993,Tempestades Severas
-178010.32522051802,-5102.092692736962,Seca e Estiagem
-135908.1945937767,9936.591908047654,Seca e Estiagem
-67459.90193505929,35373.55673630526,Inundações e Chuvas
-163996.2490870759,1355.9879548585488,Tempestades Severas
-629563.2476748036,-239537.88503960226,Seca e Estiagem
-199396.6880425633,-17837.785664958104,Seca e Estiagem
-112819.40637047582,15654.938702489171,Inundações e Chuvas
-7616097.293504178,-1911273.6604623084,Seca e Estiagem
-159986.7834352646,2128.373347672734,Seca e Estiagem
1840553.4954735113,-263424.6546413806,Inundações e Chuvas
-384054.3735614039,-85193.45126254647,Seca e Estiagem
-174760.12868811068,-4318.423272103677,Seca e Estiagem
-137273.4407500655,11847.220405267075,Seca e Estiagem
-129848.77396878888,12851.671747165283,Inundações e Chuvas
-152263.73398019702,3129.5805737607025,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-494070.31382458884,-171472.96538584877,Tempestades Severas
-143139.7676089509,11225.508769733193,Seca e Estiagem
-144150.16381557178,5803.913549602797,Seca e Estiagem
-107254.454205286,10065.336062281269,Inundações e Chuvas
-147262.07838734495,6322.738651862318,Seca e Estiagem
-482630.7400126323,-160537.62700035225,Seca e Estiagem
-146641.3713881404,8108.025761295682,Seca e Estiagem
-304479.62287254044,-29707.534000268413,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
96786.43389161426,108935.51976958952,Seca e Estiagem
-128256.15178319864,13046.530258527286,Incêndios Florestais
-122709.9380658293,11705.561421802706,Inundações e Chuvas
2017121.628283321,429950.09956190747,Inundações e Chuvas
-182416.0348755081,-17343.62649089196,Inundações e Chuvas
-141405.4621939732,10544.302415272181,Seca e Estiagem
2093870.1706665056,-858123.5630389741,Tempestades Severas
-138255.9764574291,9483.219008929242,Seca e Estiagem
-132559.04920775024,12078.639980543654,Incêndios Florestais
1008070.9235412045,-550177.3162090317,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-133358.15779120324,12422.296021007025,Inundações e Chuvas
-164242.80459579238,4928.08774660748,Seca e Estiagem
-144946.6580368072,8315.375202873198,Seca e Estiagem
-1269861.1291920368,-532284.7871219883,Seca e Estiagem
-171642.34494481454,7738.1971901896695,Seca e Estiagem
-271081.00669095427,-52520.70346902395,Seca e Estiagem
-116126.65496255811,15901.329585414524,Inundações e Chuvas
635087.5060260355,334630.4107397729,Inundações e Chuvas
-128291.08934716086,12985.453320368952,Inundações e Chuvas
-151646.51399448334,10184.702009525574,Seca e Estiagem
-134592.96330236943,10923.21342401067,Seca e Estiagem
-128253.59950405508,13046.842531782673,Deslizamentos
-132171.91049684174,12509.811564926267,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
41749.372314438835,-41865.205774820795,Incêndios Florestais
-31569.624064837983,20428.299379226803,Inundações e Chuvas
-134987.31226959443,12184.552625302967,Seca e Estiagem
-14004.787329678094,61269.992333929826,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-135954.7007877891,10470.16142072077,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-571291.2261012617,-89876.93252113459,Seca e Estiagem
572687.4060030218,-1908.3734699987851,Tempestades Severas
-91033.02866252446,10427.23665325624,Tempestades Severas
-70740.80150986143,46511.36748118239,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-181159.07107390868,39148.21898432186,Seca e Estiagem
-128327.11500307391,13016.894446226486,Incêndios Florestais
-128253.59950405508,13046.842531782673,Inundações e Chuvas
2982512.969072859,3812802.226775449,Tempestades Severas
-128253.59950405508,13046.842531782673,Deslizamentos
-183081.7383319597,-4617.447218215553,Seca e Estiagem
-293298.8795650632,-36960.51366240176,Seca e Estiagem
-48355.92592508621,21730.12669284884,Inundações e Chuvas
-72327.03277387512,9129.143961070067,Tempestades Severas
-496585.03899634304,-122421.8919958021,Seca e Estiagem
-15026.272606141189,-3657.33106574498,Tempestades Severas
-416877.79867246124,-130477.14019619269,Seca e Estiagem
-181353.99176175127,-2411.721885964982,Seca e Estiagem
-13936.778555179631,-2513.639577509779,Inundações e Chuvas
-243761.51183616775,-14394.721995615808,Seca e Estiagem
-141249.507908266,10200.392839450813,Seca e Estiagem
-7512.161869271135,-728.7714666220876,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-127576.48601731783,12923.88519877902,Inundações e Chuvas
-140409.33357549043,7984.673327794705,Seca e Estiagem
-140978.94666823404,10289.010643363139,Seca e Estiagem
-134880.53169652732,12117.230099051498,Seca e Estiagem
1034653.5580044006,-54453.9339434188,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-109093.41972373171,9204.12310883112,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
-37112.22338562517,50079.52647694514,Inundações e Chuvas
-149633.36048644167,4982.805094785606,Seca e Estiagem
-151739.17189130036,7648.955916238797,Incêndios Florestais
667474.7595854786,309266.4454087412,Inundações e Chuvas
-166085.56034741492,5478.192349417342,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-1090251.9431240847,-426195.5215768164,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-141875.86020463848,9851.295999712855,Seca e Estiagem
-144995.98343077776,9870.265436017213,Seca e Estiagem
-95950.97622899666,10470.366502719733,Inundações e Chuvas
-194152.36625659754,-3238.586951343951,Seca e Estiagem
-129460.81598334163,12776.714545668265,Seca e Estiagem
-149836.8168673731,4583.3391888103015,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-139585.0160456112,7792.332336516664,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-198499.49632292578,-19481.479626499327,Seca e Estiagem
379923.5362150824,-1006108.6164733074,Seca e Estiagem
-115321.94622564559,30459.71328725305,Inundações e Chuvas
-85683.92237311891,26636.152502962188,Inundações e Chuvas
-175749.9194432352,-5391.410349537453,Seca e Estiagem
-429810.8708852461,-136194.7119779035,Seca e Estiagem
12043569.062928982,-595254.7014754905,Inundações e Chuvas
947475.4962650541,-158898.0323337228,Inundações e Chuvas
-244153.16372582666,-14176.798729427785,Seca e Estiagem
-128253.59950405508,13046.842531782673,Deslizamentos
-136931.34859220698,11985.113463464073,Seca e Estiagem
-203577.8748991605,-6958.51289279753,Seca e Estiagem
-95495.4789753655,21748.197281136818,Seca e Estiagem
-132720.08800530972,12500.36433485398,Seca e Estiagem
-135479.48793776878,11636.058553242869,Seca e Estiagem
-149012.35452316547,8028.613913418997,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
766244.4621076235,-99183.72645958627,Inundações e Chuvas
-155809.094675503,3338.4180894621586,Seca e Estiagem
600259.3634510494,-65585.37611580639,Inundações e Chuvas
-229376.1753120322,674.4200166894094,Seca e Estiagem
-133609.61468604274,12303.626039887438,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Deslizamentos
-164900.3763812694,5874.022892251193,Seca e Estiagem
-169846.61762508974,-433.3496812364677,Seca e Estiagem
429655.0108953786,-26146.448911619245,Tempestades Severas
-133548.5888070155,10455.312519434452,Seca e Estiagem
-203826.58908582214,-10817.776447120306,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
2470987.7545589097,-341055.4531144475,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-143466.37027385077,8025.339967983068,Seca e Estiagem
-142861.56918230132,11259.546554570466,Seca e Estiagem
-126388.78798228191,12919.725135402372,Inundações e Chuvas
-319330.64514670783,-80917.98212466917,Seca e Estiagem
-131633.6533111155,12896.782427573176,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
71241.44307945899,1602624.9985327818,Inundações e Chuvas
883838.757618664,119032.82159337323,Inundações e Chuvas
-264592.6582948613,-54885.559371790536,Seca e Estiagem
591254.0111641025,238012.63953644995,Inundações e Chuvas
-67186.35847210923,38773.25018394375,Inundações e Chuvas
2171109.403227832,-49139.967109785415,Inundações e Chuvas
-114300.08254973545,73422.45772246986,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-220451.17871725664,-8109.33275349116,Seca e Estiagem
-153569.81226732867,767.7706444073975,Seca e Estiagem
-151338.17756433177,3864.843044645033,Seca e Estiagem
-156426.1679755315,4867.505385941919,Seca e Estiagem
-93047.06492555812,9939.589510850203,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-127576.48601731783,12923.88519877902,Tempestades Severas
-157246.21443548487,9499.57448720469,Seca e Estiagem
-134786.10382352283,11291.24090842754,Seca e Estiagem
-88197.99779568518,15537.948949582247,Inundações e Chuvas
-774679.6330356456,-310844.7645473846,Seca e Estiagem
-81971.44872621224,31115.775738307588,Tempestades Severas
2130422.4498304515,-593230.0748309271,Seca e Estiagem
403782.97086713364,77403.46963538667,Tempestades Severas
-155136.90208000175,382.50917181846006,Seca e Estiagem
-129019.28324712731,12953.160555166325,Seca e Estiagem
-109611.41059399511,11740.943008211803,Inundações e Chuvas
189708.88219105144,44087.06606736301,Inundações e Chuvas
-151453.69371334935,7519.234538261941,Seca e Estiagem
-120420.86734071527,11063.938674482446,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-132555.46600054918,12520.505959826496,Seca e Estiagem
-128381.2134612338,13031.228869013281,Inundações e Chuvas
-149389.95673949007,4102.410836201381,Seca e Estiagem
-868879.448827016,-353499.13811139617,Seca e Estiagem
-128250.67147512312,13043.220571768163,Inundações e Chuvas
-144845.84301063605,8327.709996461017,Seca e Estiagem
-80648.62898493982,146726.09017887048,Inundações e Chuvas
1777338.5915327668,-121448.01880777632,Inundações e Chuvas
687496.0363813455,-133721.8662963342,Seca e Estiagem
-141172.13500219618,10820.875883285871,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-117007.67414205118,17845.56210613185,Inundações e Chuvas
826791.48313163,244612.04678763924,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-1735859.3559280552,-754417.3736950821,Seca e Estiagem
-162635.22864134738,6151.165406407886,Seca e Estiagem
2314217.86462506,56898.570094300514,Inundações e Chuvas
-126389.38061304908,12916.252579425585,Inundações e Chuvas
-342031.5556239132,-61097.65349627619,Seca e Estiagem
-153635.20494676844,1701.6992294661288,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-95916.62104131553,47280.896512065716,Inundações e Chuvas
-139240.38825025063,8264.592882420855,Seca e Estiagem
-314268.77219929243,-80073.43606839058,Seca e Estiagem
-892096.3303218543,-367644.4886322319,Seca e Estiagem
886507.1914384004,-103698.54370965603,Inundações e Chuvas
-149032.85694566934,7815.425720997292,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-138446.7983648368,10936.586216231748,Seca e Estiagem
-146694.96114598366,9313.934744489112,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-125037.24278227185,12671.01288458022,Tempestades Severas
-128253.59950405508,13046.842531782673,Deslizamentos
-157883.57319760544,5858.151231780285,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
-345997.04131621117,-92229.37022244628,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-108128.82050160221,16185.921133718248,Inundações e Chuvas
-22317.207808961783,86192.316460657,Inundações e Chuvas
294182.7534658632,-90427.09481660658,Tempestades Severas
-250192.5289097989,-38711.30296850671,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-265864.36427626305,-113202.55482391865,Tempestades Severas
-211835.90771297188,-38761.61915386488,Seca e Estiagem
-20433.301254835154,72414.4083571104,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-90024.85082194935,8574.962283141704,Inundações e Chuvas
-128253.0068732879,13050.31508775946,Deslizamentos
-124328.24509598262,15825.960954852844,Inundações e Chuvas
-301317.5060064568,-74296.8339948132,Seca e Estiagem
777404.9040109258,-107356.7321159036,Inundações e Chuvas
-127084.32330619943,11646.678978564963,Seca e Estiagem
-189469.92057751372,5422.758524391383,Seca e Estiagem
-2661909.5795865823,-1236468.9343142987,Seca e Estiagem
-134202.29006634376,11978.387067119453,Seca e Estiagem
716719.7674684492,-28955.354087465257,Tempestades Severas
1910662.1747967615,909323.4162852081,Inundações e Chuvas
-146632.51674083422,10051.856061535742,Seca e Estiagem
8156586.192307185,1354435.4487069044,Inundações e Chuvas
-139929.46499722032,9187.678628677028,Seca e Estiagem
-126222.25904384331,12677.970532771715,Inundações e Chuvas
366056.2902740122,102461.28306760498,Inundações e Chuvas
-131418.90631812412,12448.407325907168,Seca e Estiagem
-118543.56348762011,8699.52007037303,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-261458.78384782202,-52437.003248822126,Seca e Estiagem
-125068.7681640682,12681.198270006205,Tempestades Severas
-148086.36369993017,4811.558416931664,Seca e Estiagem
-78993.40988675923,-8345.708632735998,Inundações e Chuvas
-137331.1752236437,10005.643457660539,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-131443.94843352266,12656.500962547894,Seca e Estiagem
-113932.80492157383,9470.662757991344,Inundações e Chuvas
-431517.9036421298,-136421.7000887081,Seca e Estiagem
695162.3670398482,-284728.40239200415,Inundações e Chuvas
64932.69648578305,-180363.6224678718,Inundações e Chuvas
-82972.14107798743,4929.803069187192,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-165900.95385070192,1260.0791506208063,Seca e Estiagem
-192641.96117854063,-2439.604316889905,Seca e Estiagem
-142770.8400669103,8581.58815309132,Seca e Estiagem
739055.3123071273,236083.5209920908,Inundações e Chuvas
-12827.119232130868,37205.18203702212,Tempestades Severas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-103322.81504519044,19208.41443116458,Seca e Estiagem
-129055.01515513734,12948.788729590897,Seca e Estiagem
-132665.21400372288,12507.07820984482,Seca e Estiagem
-153421.23549245234,2893.2873377651686,Seca e Estiagem
-168403.65739370606,6830.526944512535,Incêndios Florestais
-80527.98859725335,35802.39003179339,Tempestades Severas
-134979.36863270635,11907.472913883652,Seca e Estiagem
-128253.59950405508,13046.842531782673,Deslizamentos
-129362.58673323557,12829.582330810059,Seca e Estiagem
-344180.0767444964,-66635.08475666313,Seca e Estiagem
-159099.29915262575,3003.9017138328118,Seca e Estiagem
667941.997314555,-278058.20367091335,Inundações e Chuvas
-95810.38267201743,7453.071652940805,Inundações e Chuvas
-270036.93443465605,-30903.490017630884,Seca e Estiagem
25000.862944918288,-13320.999365759342,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-140860.3563066671,10150.839359413136,Seca e Estiagem
-149010.11721581258,6688.1862255661135,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-134863.97864437447,12159.804672543201,Seca e Estiagem
-197041.28170531752,-13887.68677247902,Seca e Estiagem
-135683.61433603684,11062.39330616516,Seca e Estiagem
-84433.15512387292,7295.160924964791,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
-207301.2068401988,-12830.721514312942,Seca e Estiagem
196031.55154636427,-12280.3096208033,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-178319.0512147762,-11124.766807615828,Seca e Estiagem
-121369.63834604812,11188.673641989764,Inundações e Chuvas
-100458.38876143323,11142.295029365992,Tempestades Severas
478158.0486019837,-50193.59518711629,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
145070.0796271068,12335.634876924778,Inundações e Chuvas
-625724.2171297787,-166603.38173664213,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-206768.95343155414,-10604.300534561366,Seca e Estiagem
-85397.98149960228,3989.731029558776,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-176054.4506798778,-4918.321878116667,Seca e Estiagem
-128251.22898098634,13060.732755689818,Inundações e Chuvas
-131252.5274977546,12679.92145670198,Seca e Estiagem
23142.95865729349,32851.78378315455,Inundações e Chuvas
-161072.30754582575,-2455.7063759602534,Seca e Estiagem
-110995.59186136046,2191.767890376069,Incêndios Florestais
769816.0066053213,54275.48300008232,Inundações e Chuvas
-136483.99159052133,10974.060609038504,Seca e Estiagem
-139860.9286481612,10638.577645356427,Seca e Estiagem
-145298.87255862044,8272.281493629678,Seca e Estiagem
2162281.20341913,-435957.60852615174,Incêndios Florestais
-570443.869425595,-89773.25780034583,Seca e Estiagem
-199141.76469430153,-195.46461572189523,Seca e Estiagem
786480.2782408334,-565906.1873044706,Tempestades Severas
-161152.01698003686,3899.679646973882,Seca e Estiagem
-101374.0705342141,15779.568158547123,Inundações e Chuvas
-141555.42358120345,9452.470058788464,Seca e Estiagem
-140368.22162212958,10906.876516681288,Seca e Estiagem
528543.848511974,-111432.93601766847,Inundações e Chuvas
489153.60685954517,-271443.1419461248,Seca e Estiagem
-124525.16172204309,12785.6626270685,Tempestades Severas
-128253.59950405508,13046.842531782673,Deslizamentos
-100324.15424224954,10265.96766025548,Tempestades Severas
-106314.04125527827,16585.10567244794,Inundações e Chuvas
-413360.71464953554,-127542.7580740511,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
-179343.84726054934,6795.912642056913,Seca e Estiagem
125242.13123083321,-43988.44820437398,Inundações e Chuvas
-176661.04326338903,420544.5025785833,Seca e Estiagem
42486.95909951017,42103.763714352004,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128268.91317891653,13044.968892250346,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-147330.4867569054,8023.711982340969,Seca e Estiagem
-142901.56015728324,10987.107696891962,Seca e Estiagem
-138316.43767136673,10983.283287108246,Seca e Estiagem
-558517.6155577924,-267837.4427277914,Seca e Estiagem
-156720.2157311934,11453.8841403803,Seca e Estiagem
-130896.36204230017,12702.156826126098,Seca e Estiagem
-1675358.2890512603,-638685.3620740904,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-217020.40045927954,-30558.56275178466,Seca e Estiagem
-137952.40871660638,7877.945423988919,Seca e Estiagem
-122471.15403406367,22388.299411527587,Inundações e Chuvas
-133765.2463146033,12372.488436772668,Seca e Estiagem
-145462.7680186522,8979.40531786434,Seca e Estiagem
-142746.22656113715,11188.291852252976,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-429600.03902521124,-135691.24554841494,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-125545.14555710604,12555.013199768062,Inundações e Chuvas
-125785.01482560384,30200.635600562382,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-266396.7825002932,-46952.79568972237,Seca e Estiagem
-218009.1028412968,-8673.312250027535,Seca e Estiagem
-157238.70823776594,5725.148009537738,Seca e Estiagem
-53785.68743729603,7855.82550726297,Inundações e Chuvas
-134862.2505915593,12199.85401481697,Seca e Estiagem
-114259.68685258988,18434.980914320728,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
308611.4371728877,-155264.86376445682,Tempestades Severas
-140223.64090261387,10194.522127731869,Seca e Estiagem
-155456.65742338117,4790.128350325369,Seca e Estiagem
-150141.82223355226,7679.742991531281,Seca e Estiagem
2207169.7970999125,94600.19588522353,Inundações e Chuvas
91315.59027744127,98800.82678927142,Inundações e Chuvas
-85662.39822853678,7099.871393105987,Inundações e Chuvas
3352126.783035582,-4132246.3418743266,Tempestades Severas
699311.8966589968,466607.45252007816,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-122673.1115959878,12656.983864411259,Tempestades Severas
-123672.963795892,14979.79566167154,Inundações e Chuvas
-162100.24268717936,1394.4885367709278,Seca e Estiagem
-238548.7816399738,-73695.7073860217,Inundações e Chuvas
123627.74133387966,137233.749673156,Inundações e Chuvas
-157224.9765831534,803.3466418823488,Seca e Estiagem
-93609.56761513047,4641.263980558762,Inundações e Chuvas
-153500.94767254437,4729.084981486458,Seca e Estiagem
-191987.6061863681,-19071.52538297849,Seca e Estiagem
-133210.6809649305,12048.102882494237,Seca e Estiagem
-128253.59950405508,13046.842531782673,Deslizamentos
-128253.59950405508,13046.842531782673,Incêndios Florestais
-133345.43016786268,12237.16569986943,Seca e Estiagem
-213611.3185608995,-58627.48074696438,Inundações e Chuvas
-393055.3191782954,-117832.31991074563,Seca e Estiagem
-73599.61486911353,30259.26100240806,Inundações e Chuvas
-191281.3560401275,-7871.2031216367495,Seca e Estiagem
-140125.00650652347,8936.775723707848,Seca e Estiagem
-39139.15148777104,27114.90060031693,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-201232.55995329632,-5132.20276119265,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-136293.86572742835,10522.955155348613,Seca e Estiagem
118364.1924157261,9509.223102704262,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
-347691.65484008525,-106843.18551740331,Inundações e Chuvas
-126596.64233590598,12813.81597955646,Tempestades Severas
-128253.59950405508,13046.842531782673,Seca e Estiagem
42292.96495036958,-259834.990707938,Seca e Estiagem
-133629.60797521635,12325.058670200768,Seca e Estiagem
-115315.68349584592,31721.02273570811,Inundações e Chuvas
192664.80588570688,31052.040626137255,Inundações e Chuvas
-128554.06911574799,12999.408981109515,Seca e Estiagem
1302776.9140735283,-2154890.5131043135,Tempestades Severas
2812578.3945178594,699585.1381811384,Inundações e Chuvas
-135337.14211034728,-124594.59740033721,Seca e Estiagem
-151273.58546443586,4742.803335807313,Seca e Estiagem
880704.8272312562,-93757.81912063618,Deslizamentos
-168036.02924630954,-2815.7532032944464,Seca e Estiagem
-145922.4211932756,9672.153989892604,Seca e Estiagem
-589614.3056956752,-216245.226620947,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-173967.69670874553,-8738.667336048158,Seca e Estiagem
-115539.93057100668,5872.736020183002,Inundações e Chuvas
-108006.8374238891,18859.55633047579,Tempestades Severas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-3026376.0514577436,5498465.614985813,Seca e Estiagem
-139993.6306844648,10747.04286653463,Seca e Estiagem
-347154.33404449845,-90592.45715734901,Seca e Estiagem
-109611.41059399511,11740.943008211803,Tempestades Severas
-139412.91990506725,8775.630465263532,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
-134669.40239144862,12108.203742554255,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-147750.5279849088,7534.7931166636145,Seca e Estiagem
-62985.24868691175,22923.0435519532,Inundações e Chuvas
-110241.74887679801,11523.628998122025,Inundações e Chuvas
-129634.2922063648,27322.279373712536,Seca e Estiagem
-270730.85922153067,-46580.52571687202,Seca e Estiagem
2148860.6434367443,-52094.09259934183,Inundações e Chuvas
-1625494.507722697,-700769.7816100515,Seca e Estiagem
-122493.82126183134,12416.79062805754,Deslizamentos
-98990.497512613,5869.008301954081,Inundações e Chuvas
-53910.02736469787,-29442.85287773721,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Deslizamentos
-241146.96468354948,-142345.37766867358,Seca e Estiagem
-124086.16272291457,12109.189121341575,Inundações e Chuvas
-565658.6555396641,120978.5063902137,Seca e Estiagem
-162632.013005749,967.238051613591,Seca e Estiagem
-374283.67179775576,-86222.67177661271,Seca e Estiagem
-112957.31200622451,17984.314003757845,Inundações e Chuvas
-208493.94057829547,-21271.045962431228,Seca e Estiagem
-509637.10183594504,-176603.61893538857,Seca e Estiagem
-129459.20808502924,13380.814277482468,Tempestades Severas
309511.88343730924,178637.50036696024,Inundações e Chuvas
-129646.34946681105,12814.921967699507,Seca e Estiagem
