T-SNE1,T-SNE2,Macro_Desastre
-6.1448545,29.51378,Tempestades Severas
-6.6144643,28.317286,Seca e Estiagem
5.4861436,14.619664,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
21.750566,0.5467373,Inundações e Chuvas
13.147971,-11.875434,Deslizamentos
4.647974,4.6372867,Inundações e Chuvas
-56.140087,-12.519875,Seca e Estiagem
18.91237,35.775818,Inundações e Chuvas
7.7444935,-3.8646252,Seca e Estiagem
-36.00826,25.659441,Seca e Estiagem
-66.47486,-32.50401,Seca e Estiagem
-11.529348,-0.58862674,Seca e Estiagem
42.560585,24.405006,Tempestades Severas
36.901917,37.759254,Inundações e Chuvas
-22.60936,22.668133,Seca e Estiagem
34.02845,16.171167,Inundações e Chuvas
-21.220755,-5.9954634,Seca e Estiagem
37.14487,-8.387909,Inundações e Chuvas
40.951424,31.455463,Inundações e Chuvas
-9.078607,-9.971536,Seca e Estiagem
47.699997,11.749989,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-52.694576,-10.90687,Seca e Estiagem
49.024628,-4.2435436,Tempestades Severas
-28.520578,-8.39001,Seca e Estiagem
21.328892,1.965748,Inundações e Chuvas
-15.884268,-11.113092,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-8.592927,-5.9616337,Seca e Estiagem
12.549545,4.2126427,Inundações e Chuvas
-62.256187,-16.683548,Seca e Estiagem
18.931946,16.385471,Inundações e Chuvas
29.885757,14.969615,Inundações e Chuvas
10.26218,11.051295,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-37.73471,3.7645507,Seca e Estiagem
-50.350796,6.7973256,Seca e Estiagem
-22.93139,44.5519,Seca e Estiagem
25.267347,23.689175,Inundações e Chuvas
35.847164,22.677866,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
1.422144,-5.9872146,Seca e Estiagem
-5.908729,-19.138803,Seca e Estiagem
-8.498346,-1.1908829,Seca e Estiagem
-29.964745,-4.501106,Seca e Estiagem
-32.535683,25.556885,Incêndios Florestais
44.64998,16.262701,Tempestades Severas
-12.979512,1.1330291,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
-8.610054,-18.421211,Seca e Estiagem
-54.68846,-5.4162903,Seca e Estiagem
-28.805944,6.205759,Seca e Estiagem
26.99849,14.256457,Inundações e Chuvas
42.63606,-3.1325655,Inundações e Chuvas
0.8235985,30.54398,Seca e Estiagem
33.559475,5.36699,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-16.928955,11.279573,Seca e Estiagem
-32.144222,-0.31344926,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-12.335134,7.914517,Seca e Estiagem
-36.51023,15.962387,Seca e Estiagem
-13.611011,-4.2818723,Seca e Estiagem
35.864132,-1.7119467,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
-44.601612,2.2427852,Seca e Estiagem
42.075268,20.259903,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-39.623688,-9.217682,Seca e Estiagem
17.944965,-5.451091,Inundações e Chuvas
46.004616,11.949244,Tempestades Severas
13.684293,20.676748,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
19.673777,33.190342,Inundações e Chuvas
-28.365236,42.03555,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-44.88551,3.936771,Seca e Estiagem
37.772434,-1.3460559,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
-32.008156,12.478539,Seca e Estiagem
15.074034,-12.665513,Inundações e Chuvas
-8.632376,-6.703376,Seca e Estiagem
13.812191,9.887977,Inundações e Chuvas
-35.48733,-9.138867,Seca e Estiagem
11.996137,7.3386517,Incêndios Florestais
42.51201,24.085846,Inundações e Chuvas
-14.236676,3.1750019,Seca e Estiagem
-30.150312,1.230392,Seca e Estiagem
-22.868448,42.75126,Seca e Estiagem
17.339352,37.22978,Incêndios Florestais
-59.997528,5.0024276,Seca e Estiagem
-35.76613,24.919437,Seca e Estiagem
43.275005,38.437687,Tempestades Severas
-25.044535,19.751408,Seca e Estiagem
16.975636,7.466571,Inundações e Chuvas
-24.391747,0.67457217,Seca e Estiagem
-16.53736,12.888286,Seca e Estiagem
19.360306,34.575382,Inundações e Chuvas
13.019246,42.97684,Seca e Estiagem
51.1895,1.2526851,Tempestades Severas
21.146847,-28.374863,Deslizamentos
47.0089,11.054413,Tempestades Severas
1.5420718,-6.286167,Inundações e Chuvas
-61.62105,-16.326529,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-35.307636,25.638794,Seca e Estiagem
11.877132,18.6918,Inundações e Chuvas
22.872562,10.382856,Seca e Estiagem
30.813917,6.742629,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
3.793738,-22.293167,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-23.384447,40.878483,Seca e Estiagem
-20.495407,21.296982,Seca e Estiagem
-21.329313,9.632097,Seca e Estiagem
-64.11271,-21.302288,Seca e Estiagem
-4.7428875,17.370539,Seca e Estiagem
-8.8192835,-8.34326,Seca e Estiagem
-65.30123,-29.471146,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-46.357265,-10.723294,Seca e Estiagem
-24.342749,-9.695512,Seca e Estiagem
12.171257,-0.35610303,Inundações e Chuvas
-10.070536,5.4234133,Seca e Estiagem
-24.448502,4.1038632,Seca e Estiagem
-20.944777,21.609978,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-62.176918,-16.747387,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
37.265713,-7.6467824,Inundações e Chuvas
4.251523,2.908419,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-50.41868,-7.586954,Seca e Estiagem
-54.178226,5.964087,Seca e Estiagem
-24.459354,19.74019,Seca e Estiagem
43.461258,16.145735,Inundações e Chuvas
-12.108661,8.46987,Seca e Estiagem
29.733953,1.6668051,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
28.268446,14.350974,Tempestades Severas
-19.95024,4.5937753,Seca e Estiagem
-33.07472,4.2124796,Seca e Estiagem
-24.111536,38.93259,Seca e Estiagem
25.134293,35.155052,Inundações e Chuvas
41.880875,32.98408,Inundações e Chuvas
15.705165,5.354751,Inundações e Chuvas
26.726324,18.450638,Tempestades Severas
39.234135,35.273144,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
50.415833,3.729823,Tempestades Severas
8.119409,0.25302726,Inundações e Chuvas
-29.581127,9.46819,Seca e Estiagem
-54.08915,-12.299278,Inundações e Chuvas
41.23676,32.706486,Inundações e Chuvas
-32.783897,-7.951276,Seca e Estiagem
10.535323,8.934074,Inundações e Chuvas
-23.639452,6.5257535,Seca e Estiagem
-43.712585,-10.051206,Seca e Estiagem
-12.171927,-3.2537587,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
21.146847,-28.374863,Incêndios Florestais
-8.957637,-1.2402235,Seca e Estiagem
2.1891038,28.199501,Inundações e Chuvas
-60.94392,-15.838336,Seca e Estiagem
32.66591,22.011728,Inundações e Chuvas
-42.360615,2.2622437,Seca e Estiagem
-21.59808,-6.1660247,Seca e Estiagem
31.0973,4.9667377,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-34.330826,21.969944,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-17.680107,-6.008641,Seca e Estiagem
38.9925,15.435079,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
-63.91365,-16.578829,Inundações e Chuvas
52.263615,-5.3851686,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
29.053913,15.61542,Seca e Estiagem
-10.643534,3.6436815,Seca e Estiagem
14.654059,0.058082607,Inundações e Chuvas
41.37614,20.772842,Inundações e Chuvas
-2.302508,-22.250834,Seca e Estiagem
26.879862,18.126776,Tempestades Severas
33.377396,37.346302,Inundações e Chuvas
30.327908,14.413577,Seca e Estiagem
-25.760197,11.470032,Seca e Estiagem
18.940645,16.389587,Deslizamentos
-30.236414,13.301543,Seca e Estiagem
-31.515038,2.3147793,Seca e Estiagem
-65.230644,-19.09525,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-38.838604,-9.732183,Seca e Estiagem
-4.518381,14.90178,Inundações e Chuvas
28.850073,1.8514053,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
6.814745,33.746918,Seca e Estiagem
-20.847141,8.500742,Seca e Estiagem
-58.017784,-12.630425,Seca e Estiagem
47.0914,10.283849,Tempestades Severas
-19.951498,-13.656615,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-12.997361,6.2010446,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-18.82918,13.411345,Seca e Estiagem
30.574066,3.9345613,Inundações e Chuvas
8.895202,6.33753,Inundações e Chuvas
4.2220373,2.924429,Seca e Estiagem
-49.457592,-9.903088,Seca e Estiagem
44.401615,26.056946,Inundações e Chuvas
-66.88692,-30.41283,Seca e Estiagem
49.371387,0.8365041,Deslizamentos
10.399987,8.067221,Inundações e Chuvas
11.774961,15.617784,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Deslizamentos
0.58959454,31.497847,Seca e Estiagem
9.359678,-0.29317638,Inundações e Chuvas
-39.62306,27.392712,Seca e Estiagem
-29.384178,5.923138,Seca e Estiagem
-56.15567,-7.8351526,Seca e Estiagem
28.78791,1.5258895,Inundações e Chuvas
-43.517662,-8.47118,Seca e Estiagem
-63.699604,-19.202776,Seca e Estiagem
-6.203629,-15.214882,Tempestades Severas
6.737732,20.00247,Inundações e Chuvas
-8.49178,-16.642956,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-33.276558,2.3077364,Seca e Estiagem
11.818741,12.953238,Inundações e Chuvas
-44.153168,-11.144571,Seca e Estiagem
27.710926,29.83404,Inundações e Chuvas
-14.599405,13.793776,Seca e Estiagem
30.389889,16.612509,Tempestades Severas
5.9407444,-31.779953,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
-15.823298,-9.960985,Seca e Estiagem
31.434961,4.8275585,Inundações e Chuvas
36.774036,34.117634,Inundações e Chuvas
-30.430141,25.860424,Seca e Estiagem
-46.0206,-10.548575,Tempestades Severas
9.413088,0.3684475,Inundações e Chuvas
45.554535,28.049734,Deslizamentos
-14.85458,4.7351737,Seca e Estiagem
29.632555,3.0798938,Tempestades Severas
-10.54597,-17.50227,Seca e Estiagem
-30.414827,1.6347457,Seca e Estiagem
32.936855,1.7124534,Inundações e Chuvas
-28.350876,42.193344,Seca e Estiagem
-52.21835,9.065082,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
1.0319396,34.529293,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Seca e Estiagem
12.639685,42.49247,Inundações e Chuvas
-26.16178,9.085812,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
44.093758,19.906828,Tempestades Severas
37.991398,36.74805,Inundações e Chuvas
9.382059,-0.31428504,Inundações e Chuvas
-13.821874,11.464382,Seca e Estiagem
10.0409,9.484358,Tempestades Severas
-47.966133,-10.164653,Seca e Estiagem
-17.332525,16.991222,Seca e Estiagem
-38.524963,2.3354633,Seca e Estiagem
-12.777216,9.455259,Seca e Estiagem
-20.03792,-13.357166,Seca e Estiagem
-6.681081,28.028759,Inundações e Chuvas
-24.32944,11.074095,Seca e Estiagem
9.594514,3.1627095,Inundações e Chuvas
-13.232797,6.5686193,Seca e Estiagem
24.948235,31.603884,Inundações e Chuvas
-28.343403,38.045444,Seca e Estiagem
-5.789722,-19.381628,Inundações e Chuvas
37.14303,-8.385869,Inundações e Chuvas
24.741749,31.822138,Inundações e Chuvas
-7.251783,-13.437421,Seca e Estiagem
-22.94899,19.66994,Seca e Estiagem
18.208553,36.64476,Inundações e Chuvas
23.621052,-15.154677,Inundações e Chuvas
-16.222248,14.650393,Seca e Estiagem
-36.22779,10.794799,Seca e Estiagem
-41.936535,2.7882528,Seca e Estiagem
-50.808743,6.448773,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-51.229034,5.919943,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-21.023972,12.192075,Seca e Estiagem
-25.129244,36.749954,Seca e Estiagem
45.765583,15.337078,Tempestades Severas
31.044647,17.089743,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-9.693235,-2.1875582,Seca e Estiagem
42.468185,21.249313,Inundações e Chuvas
-14.779986,14.143693,Seca e Estiagem
47.69302,9.417765,Inundações e Chuvas
-44.47597,-8.308676,Seca e Estiagem
-30.702217,-8.587301,Seca e Estiagem
-34.76716,25.69962,Seca e Estiagem
-18.79944,12.916482,Seca e Estiagem
11.093232,19.823002,Seca e Estiagem
-62.896046,-16.926159,Seca e Estiagem
-23.286552,23.423101,Seca e Estiagem
11.93179,31.096113,Seca e Estiagem
-51.70588,-10.629679,Seca e Estiagem
-23.903736,40.856205,Seca e Estiagem
-28.775347,-8.588655,Seca e Estiagem
32.673622,25.846138,Inundações e Chuvas
-2.3935268,-23.352385,Seca e Estiagem
47.77944,9.403308,Inundações e Chuvas
-20.065826,4.6322722,Seca e Estiagem
-56.405777,-12.307502,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
26.67395,9.819201,Inundações e Chuvas
49.315918,7.1103296,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
11.3880625,10.070606,Inundações e Chuvas
-31.654936,-2.1576097,Seca e Estiagem
-61.47308,5.286494,Seca e Estiagem
-30.050978,26.082504,Seca e Estiagem
-0.14650966,32.63698,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-36.346107,13.587904,Seca e Estiagem
-45.074425,-11.214512,Seca e Estiagem
-10.53181,-18.947199,Seca e Estiagem
-10.722813,6.256507,Seca e Estiagem
-33.66588,6.121473,Seca e Estiagem
-54.13088,5.0127172,Seca e Estiagem
7.802097,-3.8115184,Inundações e Chuvas
8.323634,8.5011215,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-60.70706,-12.619971,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
-50.1742,2.7014458,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Seca e Estiagem
48.560295,0.13878784,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-12.906981,6.4882817,Seca e Estiagem
-20.139101,-12.136717,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-30.475763,23.648657,Seca e Estiagem
-18.438364,19.262697,Seca e Estiagem
-10.538971,-17.431965,Seca e Estiagem
38.723816,31.382202,Tempestades Severas
-25.91042,25.5752,Seca e Estiagem
11.932729,17.27468,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
10.749583,6.740356,Inundações e Chuvas
-41.11098,4.929724,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-37.046227,-8.562062,Seca e Estiagem
-26.125769,11.591501,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
5.8664227,3.8089828,Inundações e Chuvas
2.3792174,13.592533,Inundações e Chuvas
-25.758226,24.371397,Seca e Estiagem
-66.149704,-24.267195,Seca e Estiagem
10.118822,6.893654,Inundações e Chuvas
1.282927,34.734337,Inundações e Chuvas
9.431763,-0.6770115,Inundações e Chuvas
37.67539,38.244217,Tempestades Severas
-62.79046,-14.494848,Seca e Estiagem
-0.9114329,13.001389,Inundações e Chuvas
-1.4361857,-21.99283,Inundações e Chuvas
50.31598,3.8587074,Tempestades Severas
-46.179886,-8.968711,Seca e Estiagem
-52.201653,2.0630832,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-39.193134,5.5307236,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Deslizamentos
29.448223,-5.111717,Seca e Estiagem
-46.792095,4.9984474,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
-44.934456,-8.225623,Seca e Estiagem
42.719975,-2.3618476,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
11.834806,17.634272,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-25.217537,24.402449,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
38.44609,34.777065,Inundações e Chuvas
-7.7326546,-12.992648,Seca e Estiagem
4.7990546,12.101002,Inundações e Chuvas
41.886116,32.550095,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
52.539833,-4.606651,Inundações e Chuvas
1.7261438,29.634306,Seca e Estiagem
-34.875195,11.939873,Seca e Estiagem
36.912426,-9.320448,Tempestades Severas
32.073006,21.633242,Tempestades Severas
34.043365,24.827307,Tempestades Severas
-61.461494,5.275916,Seca e Estiagem
-53.186848,5.3518534,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
-33.148434,26.166874,Inundações e Chuvas
-33.74712,25.790377,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
32.398483,34.4609,Inundações e Chuvas
39.467308,34.862316,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
16.376019,5.497871,Inundações e Chuvas
-42.256756,-8.739418,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-44.263573,5.4339123,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
9.993516,42.5675,Seca e Estiagem
11.764917,14.091957,Deslizamentos
-28.223944,22.167412,Seca e Estiagem
-15.821953,-9.465927,Seca e Estiagem
48.511635,6.8496547,Tempestades Severas
-10.919028,-16.94702,Seca e Estiagem
36.737404,1.544266,Seca e Estiagem
-28.359722,-7.7279205,Seca e Estiagem
42.65297,18.634935,Inundações e Chuvas
34.030823,24.829939,Tempestades Severas
-20.479862,-11.80048,Seca e Estiagem
15.732481,12.918082,Inundações e Chuvas
-31.9588,-2.2481294,Seca e Estiagem
6.971059,20.553358,Inundações e Chuvas
-66.301155,-29.20876,Seca e Estiagem
-14.117408,-8.78831,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
17.96285,28.442816,Inundações e Chuvas
-60.610283,4.648072,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-29.46345,-4.184491,Seca e Estiagem
25.49686,35.26398,Inundações e Chuvas
-23.922768,39.548813,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-0.25251606,31.027813,Seca e Estiagem
28.73541,1.0080582,Inundações e Chuvas
14.719778,41.8887,Seca e Estiagem
39.36262,15.239964,Tempestades Severas
17.906658,9.261691,Inundações e Chuvas
43.00169,-4.0902243,Inundações e Chuvas
24.819355,31.975428,Tempestades Severas
-54.684383,-5.837061,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
26.725283,9.808436,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-40.298176,22.90205,Seca e Estiagem
21.324589,2.2947302,Inundações e Chuvas
8.13859,-3.0615308,Inundações e Chuvas
-55.245308,-6.1575794,Seca e Estiagem
6.802347,33.735184,Inundações e Chuvas
4.866238,8.087801,Inundações e Chuvas
39.332798,35.088165,Tempestades Severas
-32.736275,25.867315,Seca e Estiagem
-67.6476,-27.395777,Inundações e Chuvas
-37.97001,5.1108866,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-11.921641,-18.290495,Seca e Estiagem
43.494774,14.508231,Tempestades Severas
-9.458179,-11.049547,Seca e Estiagem
-27.753271,-2.2363522,Seca e Estiagem
1.1297579,-4.6850343,Incêndios Florestais
21.146847,-28.374863,Incêndios Florestais
-65.23262,-23.695038,Seca e Estiagem
43.05691,38.896362,Tempestades Severas
15.872575,-13.480642,Inundações e Chuvas
51.31559,-4.160991,Tempestades Severas
17.552963,10.670381,Inundações e Chuvas
-42.80221,5.1064706,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
28.966045,-5.117406,Inundações e Chuvas
-39.51737,-10.486872,Seca e Estiagem
15.074034,-12.665513,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
31.059484,6.6471148,Inundações e Chuvas
50.228344,-4.4987965,Inundações e Chuvas
9.396301,42.420944,Inundações e Chuvas
-23.25071,42.859497,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-23.751148,-12.150364,Seca e Estiagem
36.901375,35.192963,Inundações e Chuvas
42.428425,27.666082,Tempestades Severas
25.89103,36.085934,Inundações e Chuvas
48.66549,7.7040367,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
25.270517,28.602463,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
14.148097,43.526527,Inundações e Chuvas
-65.41954,-22.31548,Seca e Estiagem
16.50167,5.384359,Inundações e Chuvas
-58.31188,-13.2246685,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Inundações e Chuvas
-37.67428,25.665749,Seca e Estiagem
-57.303406,-12.840242,Seca e Estiagem
5.7573385,17.665733,Inundações e Chuvas
13.1480255,-11.874229,Inundações e Chuvas
-1.4362283,-21.992882,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-18.94121,-13.54988,Seca e Estiagem
-18.727505,-13.157562,Seca e Estiagem
18.491991,40.985264,Inundações e Chuvas
-21.07178,-5.94996,Seca e Estiagem
-9.276562,-4.9031444,Seca e Estiagem
-18.195166,-0.7622553,Inundações e Chuvas
15.762365,6.7847333,Inundações e Chuvas
-0.7198479,32.889164,Seca e Estiagem
-11.569989,-12.272806,Seca e Estiagem
39.454292,33.340286,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
24.684788,33.8256,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-4.9718323,28.302612,Tempestades Severas
-23.737675,1.484026,Seca e Estiagem
37.34982,-7.5151305,Inundações e Chuvas
-45.720936,-8.98654,Seca e Estiagem
26.420094,24.324644,Inundações e Chuvas
5.9328055,-31.765911,Incêndios Florestais
-22.839897,43.57709,Seca e Estiagem
-7.0223184,-14.664108,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-65.52431,-27.667603,Seca e Estiagem
-24.630009,24.15249,Seca e Estiagem
19.61537,33.159145,Inundações e Chuvas
28.594154,1.0580846,Tempestades Severas
51.116287,-5.199172,Tempestades Severas
-42.50514,3.8247387,Seca e Estiagem
-22.367958,-4.4693584,Seca e Estiagem
-20.313936,4.497362,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
8.01137,-16.54508,Seca e Estiagem
52.223362,-4.0056796,Tempestades Severas
-50.687714,5.00219,Seca e Estiagem
9.411268,0.9587175,Inundações e Chuvas
-23.300241,45.33675,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-31.432747,1.1579504,Seca e Estiagem
-41.80387,-8.336291,Seca e Estiagem
-39.922337,22.691349,Seca e Estiagem
29.839853,-5.899055,Tempestades Severas
44.343426,15.471077,Tempestades Severas
-49.425724,-1.1390349,Seca e Estiagem
-24.133005,38.938293,Seca e Estiagem
21.851328,32.335945,Inundações e Chuvas
-61.303074,-15.628312,Seca e Estiagem
44.705093,15.253008,Tempestades Severas
42.890717,34.01991,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
5.8055243,-31.505236,Seca e Estiagem
-51.621017,6.099313,Seca e Estiagem
-13.417054,14.481992,Seca e Estiagem
-56.311356,4.858019,Seca e Estiagem
-30.224083,20.685911,Seca e Estiagem
45.13939,13.344587,Tempestades Severas
-37.252796,11.146521,Seca e Estiagem
-36.138783,5.535058,Seca e Estiagem
-33.006195,-8.47771,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-10.690088,3.992976,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-52.41138,-10.642767,Seca e Estiagem
48.90466,6.909919,Tempestades Severas
-44.708195,4.597481,Seca e Estiagem
-10.787315,-18.755474,Seca e Estiagem
-10.8757305,5.9077673,Seca e Estiagem
-2.2206051,-21.792553,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-13.831816,11.489147,Seca e Estiagem
-13.67806,9.77278,Seca e Estiagem
27.132874,28.587772,Inundações e Chuvas
-4.0588145,19.760311,Seca e Estiagem
-37.303516,-6.9982624,Seca e Estiagem
-67.13416,-27.389847,Seca e Estiagem
-31.455744,-9.290815,Seca e Estiagem
11.193259,11.001761,Inundações e Chuvas
-41.833485,3.082309,Seca e Estiagem
-66.06966,-24.377907,Seca e Estiagem
-30.044899,25.64423,Incêndios Florestais
19.414295,34.40014,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
14.427735,-0.3354267,Tempestades Severas
44.791225,26.351105,Inundações e Chuvas
33.69286,24.908363,Inundações e Chuvas
-42.458256,-8.490303,Seca e Estiagem
-12.64422,6.8027997,Seca e Estiagem
11.301725,11.96814,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
50.3644,3.7957091,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
22.878645,10.393114,Seca e Estiagem
-9.156236,-5.8882375,Seca e Estiagem
-35.831112,25.662756,Seca e Estiagem
-66.09909,-30.003138,Seca e Estiagem
29.805807,15.865368,Incêndios Florestais
-68.247475,-28.75283,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-2.758076,-21.598022,Inundações e Chuvas
7.3679204,-27.854067,Tempestades Severas
-43.416924,5.2643204,Seca e Estiagem
37.044468,0.7039266,Seca e Estiagem
-50.144604,2.2046452,Seca e Estiagem
-32.90128,5.6929994,Seca e Estiagem
14.016674,42.400978,Inundações e Chuvas
-26.888834,-7.7282014,Seca e Estiagem
-20.753466,5.67596,Seca e Estiagem
-40.765835,3.4195306,Seca e Estiagem
51.073475,1.2618325,Deslizamentos
21.146847,-28.374863,Incêndios Florestais
-5.4457984,-19.861124,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
46.206097,11.650937,Tempestades Severas
-23.199492,44.26069,Seca e Estiagem
42.767567,18.029259,Inundações e Chuvas
-25.136883,24.419132,Seca e Estiagem
4.4589033,13.851091,Inundações e Chuvas
-34.77319,25.683794,Seca e Estiagem
2.088254,-22.382687,Inundações e Chuvas
-51.61774,6.0842547,Seca e Estiagem
-9.735342,2.401004,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Incêndios Florestais
-37.853207,24.955698,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
9.810229,-1.7448716,Inundações e Chuvas
18.053944,26.710056,Seca e Estiagem
-28.09217,15.34722,Seca e Estiagem
-5.1855226,20.644411,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-50.07958,6.8509803,Seca e Estiagem
51.842796,0.30500937,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
-67.01098,-27.341177,Seca e Estiagem
-61.949837,-14.820419,Seca e Estiagem
-6.572847,28.431587,Seca e Estiagem
-48.82419,5.1672716,Seca e Estiagem
-15.270323,11.825527,Seca e Estiagem
-34.472645,5.4114914,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-23.802372,43.187992,Seca e Estiagem
-17.884335,18.505604,Seca e Estiagem
13.13514,-17.574722,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-59.38444,4.818823,Seca e Estiagem
-4.9165115,18.501778,Seca e Estiagem
-64.4598,-19.069187,Seca e Estiagem
-56.648903,4.69953,Seca e Estiagem
17.370726,-5.728977,Tempestades Severas
-19.373295,7.279997,Seca e Estiagem
4.697673,9.379524,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
38.00857,37.691326,Inundações e Chuvas
