NCA1,NCA2,Macro_Desastre
-7078.527003562207,-2422.0001081666483,Seca e Estiagem
1857.3679806341797,299.1739126381004,Inundações e Chuvas
5824.415354706509,427.0243976321704,Inundações e Chuvas
-1822.0385679951526,-623.952766429152,Seca e Estiagem
-65.59102133721319,-27.70425579475891,Seca e Estiagem
0.0,0.0,Incêndios Florestais
0.0,0.0,Inundações e Chuvas
-881.4332644018327,-292.7631606952697,Seca e Estiagem
-69.01382748097907,-29.375430789277576,Seca e Estiagem
-537.4267054656508,-238.47682197377162,Seca e Estiagem
-527.0200794929452,-151.19285384951922,Seca e Estiagem
-2070.458527457692,-603.763860543992,Seca e Estiagem
-1571.2440620687446,-529.3526478908825,Seca e Estiagem
-1328.2815864445677,-550.1418702547992,Seca e Estiagem
-21.544249557547435,-8.101061395663962,Inundações e Chuvas
716.641189654083,-141.94452147852917,Inundações e Chuvas
24395.153217619325,-11423.483415249451,Inundações e Chuvas
5726.185363666604,583.7022350041659,Inundações e Chuvas
-6884.789092994392,-2372.88538423511,Seca e Estiagem
-3564.9351838879393,-1188.5124691089243,Seca e Estiagem
-2.695632387714651,-1.3056236516165696,Inundações e Chuvas
367.2793647543174,-373.6582635748775,Incêndios Florestais
-892.736057673415,-289.1217417679816,Seca e Estiagem
17442.29581555005,5141.896547152094,Tempestades Severas
-1100.5225945057268,-375.45419117486983,Seca e Estiagem
-14047.571411742001,-4207.304075416882,Seca e Estiagem
