LDA1,LDA2,Macro_Desastre
0.16024930703169327,-0.5881546526459029,Inundações e Chuvas
0.023277533439566553,0.006548564540799526,Inundações e Chuvas
6.4808399660933125,-3.7434195827689827,Inundações e Chuvas
-0.1480057790497033,0.07939063570963437,Tempestades Severas
-0.2917962020365072,-0.05471339379338054,Seca e Estiagem
-0.1470042488166356,0.08005321040869762,Inundações e Chuvas
-0.14758023767429657,0.07849614328860317,Seca e Estiagem
-0.008484096584547744,-0.016214025008047726,Inundações e Chuvas
-0.20291598511052616,0.03352946479499483,Seca e Estiagem
-0.3528375072337505,-0.08995131420604166,Seca e Estiagem
0.14935015295344756,-0.06518595183094313,Inundações e Chuvas
-0.2548892445956104,-0.011595640063256807,Seca e Estiagem
1.8027923633224636,-1.0517349841974715,Inundações e Chuvas
0.10986411198228925,0.41778593052342,Inundações e Chuvas
