Isomap1,Isomap2,Macro_Desastre
-0.1459924951708035,-0.05230853862982277,Seca e Estiagem
-0.15880170202362742,-0.026629225542373323,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.18433649537153882,-0.02571004623886228,Seca e Estiagem
-2.2652235182057,-0.4336248607849592,Seca e Estiagem
0.6238735803319919,0.02105302180160159,Tempestades Severas
-0.1353881796033192,-0.03929932732434804,Seca e Estiagem
-0.04828526632626877,0.049257598399127744,Inundações e Chuvas
8.357763036534939,-2.441459474586599,Inundações e Chuvas
-4.3536509389286,11.304916648747264,Inundações e Chuvas
-0.9589627825956852,-0.34602074554262957,Seca e Estiagem
1.1090256745700415,-0.3659047160418699,Inundações e Chuvas
-0.17207016808657272,-0.0824951624930516,Seca e Estiagem
-0.06942934803197637,-0.013493698005166732,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
0.2934218913947242,0.45082112160436194,Inundações e Chuvas
0.7464265414039656,0.20870960295487387,Inundações e Chuvas
-0.20443384468173084,-0.013470144700849127,Seca e Estiagem
5.257698539087908,1.0468995097187161,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.09657531006014711,-0.06503919032305026,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10631382546252288,-0.015343429121566582,Tempestades Severas
-5.662427756091635,-10.759511006695867,Inundações e Chuvas
-0.09155816410695203,-0.010266883195071795,Deslizamentos
-0.10163756319011037,-0.02552948808919758,Inundações e Chuvas
0.041210388584416634,-0.19498771474288357,Inundações e Chuvas
-0.8302375415305815,-0.12981681820205032,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.1651902031611178,-0.03225415519588319,Seca e Estiagem
0.9431798091081187,-0.23771791522707297,Inundações e Chuvas
-0.040757761423576025,-0.00610265298272171,Tempestades Severas
-0.022211970008752868,-1.1008236444002826,Incêndios Florestais
-0.416756849806543,-0.08842392207452285,Seca e Estiagem
9.093008391195852,-4.517524371824233,Inundações e Chuvas
-7.084724134793624,16.711648671503998,Inundações e Chuvas
-0.27202811195481935,-0.05491205281920668,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.09155978682023005,-0.010269325817858103,Tempestades Severas
0.02216162960121203,0.14897561559165512,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Deslizamentos
-0.11367846956424536,-0.02828386598816412,Seca e Estiagem
-0.18131304461789852,-0.02534858816200645,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.15612004695742357,-0.03109102151630442,Seca e Estiagem
-0.09326163444345467,-0.04927063152436483,Inundações e Chuvas
